Timestamp,Room_Temp(°C),COP,Power(kW),SupTemp(°C),RetTemp(°C),Amb_Hum(%RH),Amb_Temp(°C)
02/08/2022 9:15,22.5,2.9,11.9,18.27,28.77,35.69,41.42
02/08/2022 9:30,22.5,0,2.2,20.28,28.77,35.69,41.42
02/08/2022 9:45,23.5,1.2,12.8,24.29,28.77,33.68,41.42
02/08/2022 10:00,22.5,2.6,13.4,18.26,28.77,33.68,42.43
02/08/2022 10:15,22.5,3,13.6,17.25,29.78,33.65,42.43
02/08/2022 10:30,22.5,3,13.6,17.25,29.78,34.69,42.43
02/08/2022 10:45,22.5,3.4,12.3,18.27,30.78,34.72,42.43
02/08/2022 11:00,22.5,3.6,12.2,17.27,30.78,34.72,42.43
02/08/2022 11:15,22.5,0,5.1,23.28,30.78,35.73,41.42
02/08/2022 11:30,23.5,3,13.9,19.22,31.78,35.73,41.42
02/08/2022 11:45,22.5,3.2,13.8,18.21,31.78,34.72,41.42
02/08/2022 12:00,22.5,3.2,13.9,18.21,31.78,36.75,41.42
02/08/2022 12:15,22.5,3.5,13.8,17.21,31.78,36.75,41.42
02/08/2022 12:30,22.5,3.5,13.6,17.21,31.78,37.75,41.42
02/08/2022 12:45,22.5,0,2.3,20.23,31.78,37.75,40.41
02/08/2022 13:00,23.5,2.4,13.2,22.21,31.78,38.76,40.41
02/08/2022 13:15,22.5,3.3,13.7,18.2,31.78,42.77,40.41
02/08/2022 13:30,22.5,3.3,13.6,18.2,31.78,43.79,40.41
02/08/2022 13:45,22.5,3.4,13.3,18.2,31.78,43.78,40.41
02/08/2022 14:00,22.5,3.3,13.6,18.2,31.78,43.78,40.41
02/08/2022 14:15,22.5,3.6,13.3,17.19,31.78,41.77,40.41
02/08/2022 14:30,22.5,3.6,13.4,17.19,31.78,40.76,40.41
02/08/2022 14:45,22.5,3.6,13.4,17.19,31.78,41.8,40.41
02/08/2022 15:00,22.5,3.5,13.6,17.19,31.78,41.8,40.41
02/08/2022 15:15,22.5,3.6,13.5,17.19,31.78,41.8,40.41
02/08/2022 15:30,22.5,3.6,13.3,17.19,31.78,43.83,40.41
02/08/2022 15:45,22.5,3.5,13.6,17.19,31.78,44.84,39.4
02/08/2022 16:00,22.5,3.6,13.5,17.19,31.78,44.82,39.4
02/08/2022 16:15,22.5,3.3,13.5,17.19,30.78,45.82,39.4
02/08/2022 16:30,22.5,3.3,13.5,17.19,30.78,46.83,39.4
02/08/2022 16:45,22.5,3.4,13.4,17.19,30.78,47.83,39.4
02/08/2022 17:00,22.5,3.3,13.6,17.19,30.78,49.84,39.4
02/08/2022 17:15,22.5,3.3,13.5,17.19,30.78,49.79,38.38
02/08/2022 17:30,22.5,3.3,13.5,17.19,30.78,50.79,38.38
02/08/2022 17:45,22.5,0,2.4,20.21,30.78,50.79,38.38
02/08/2022 18:00,22.5,3.5,11.9,18.21,30.78,49.79,38.38
02/08/2022 18:15,22.5,0,2.4,21.23,29.78,48.74,38.38
02/08/2022 18:30,23.5,2.3,13.6,20.2,29.78,51.77,37.35
02/08/2022 18:45,22.5,2.9,13.3,18.2,29.78,49.76,37.35
02/08/2022 19:00,22.5,2.9,13,18.2,29.78,47.69,37.35
02/08/2022 19:15,22.5,3.2,13.1,17.19,29.78,47.7,37.35
02/08/2022 19:30,22.5,3.2,13.1,17.19,29.78,48.7,37.35
02/08/2022 19:45,22.5,3.2,13,17.19,29.78,50.71,37.35
02/08/2022 20:00,22.5,3.1,13.3,17.19,29.78,50.71,37.35
02/08/2022 20:15,22.5,2.9,13.1,17.19,28.77,48.68,37.35
02/08/2022 20:30,22.5,2.9,13.1,17.19,28.77,46.67,37.35
02/08/2022 20:45,22.5,2.9,13.1,17.19,28.77,44.65,37.35
02/08/2022 21:00,22.5,2.9,13.2,17.19,28.77,43.65,37.35
02/08/2022 21:15,22.5,2.9,13.1,17.19,28.77,41.64,37.35
02/08/2022 21:30,22.5,2.9,13.2,17.19,28.77,39.59,37.35
02/08/2022 21:45,22.5,2.9,13.3,17.19,28.77,39.59,37.35
02/08/2022 22:00,22.5,3,12.9,17.19,28.77,42.61,37.35
02/08/2022 22:15,22.5,2.9,13.1,17.19,28.77,44.64,37.35
02/08/2022 22:30,23,0,4.8,24.22,28.77,46.66,37.35
02/08/2022 22:45,23,2.7,13.1,18.18,28.77,47.67,37.35
02/08/2022 23:00,22.5,2.9,13.3,17.18,28.77,47.67,37.35
02/08/2022 23:15,22.5,2.9,13.1,17.18,28.77,48.67,37.35
02/08/2022 23:30,22.5,2.9,13.1,17.18,28.77,47.65,37.35
02/08/2022 23:45,22.5,3,12.9,17.18,28.77,47.65,37.35
03/08/2022 0:00,22.5,3,12.9,17.18,28.77,47.65,37.35
03/08/2022 0:15,22.5,2.9,13.1,17.18,28.77,50.69,36.32
03/08/2022 0:30,22.5,3,12.8,17.18,28.77,50.69,36.32
03/08/2022 0:45,22.5,3,11.7,18.18,28.77,49.66,36.32
03/08/2022 1:00,22.5,3.3,11.6,17.18,28.77,49.66,36.32
03/08/2022 1:15,22.5,0,2.3,20.2,28.77,49.66,36.32
03/08/2022 1:30,23.5,2.4,13,19.17,28.77,49.66,36.32
03/08/2022 1:45,22.5,2.7,13.2,18.17,28.77,50.66,36.32
03/08/2022 2:00,22.5,3,12.9,17.17,28.77,50.66,36.32
03/08/2022 2:15,22.5,3,13,17.17,28.77,50.66,36.32
03/08/2022 2:30,22.5,2.9,13.1,17.17,28.77,50.66,36.32
03/08/2022 2:45,22.5,2.9,13.1,17.17,28.77,50.66,36.32
03/08/2022 3:00,22.5,2.9,13.1,17.17,28.77,50.66,36.32
03/08/2022 3:15,22.5,2.7,13,17.17,27.77,50.66,36.32
03/08/2022 3:30,23,0,4.9,24.19,27.77,50.66,36.32
03/08/2022 3:45,23,2.4,13.1,18.17,27.77,50.66,36.32
03/08/2022 4:00,22.5,2.7,12.8,17.17,27.77,50.66,35.3
03/08/2022 4:15,22.5,2.7,13.1,17.17,27.77,51.68,35.3
03/08/2022 4:30,22.5,2.7,12.9,17.17,27.77,51.68,35.3
03/08/2022 4:45,22.5,2.7,13,17.17,27.77,51.68,35.3
03/08/2022 5:00,22.5,2.7,12.9,17.17,27.77,51.68,35.3
03/08/2022 5:15,22.5,2.7,13,17.17,27.77,51.68,35.3
03/08/2022 5:30,22.5,3,12.8,16.16,27.77,51.68,35.3
03/08/2022 5:45,22.5,3,12.9,16.16,27.77,50.65,35.3
03/08/2022 6:00,22.5,3,12.7,16.16,27.77,48.65,36.31
03/08/2022 6:15,22.5,0,5,21.19,27.77,45.58,37.34
03/08/2022 6:30,23.5,2.2,13.1,19.17,27.77,44.55,37.34
03/08/2022 6:45,22.5,2.7,12.9,17.16,27.77,41.53,38.36
03/08/2022 7:00,22.5,0,2.2,18.17,27.77,40.52,38.36
03/08/2022 7:15,22.5,3,11.6,17.16,27.77,40.52,38.36
03/08/2022 7:30,22.5,0,2.4,17.16,27.77,38.49,39.39
03/08/2022 7:45,23,0,4.9,24.18,27.77,38.49,39.39
03/08/2022 8:00,22.5,2.6,13.3,18.16,28.77,36.46,39.39
03/08/2022 8:15,22.5,2.9,13.4,17.16,28.77,35.46,39.39
03/08/2022 8:30,22.5,0,4.9,22.19,28.77,33.44,40.41
03/08/2022 8:45,23,2.6,13.5,18.16,28.77,32.44,41.42
03/08/2022 9:00,22.5,2.8,13.4,17.16,28.77,31.4,41.42
03/08/2022 9:15,22.5,2.8,13.5,17.16,28.77,31.4,41.42
03/08/2022 9:30,22.5,2.8,13.9,17.16,28.77,31.4,42.43
03/08/2022 9:45,22.5,3,12.5,18.18,29.77,32.41,42.43
03/08/2022 10:00,22.5,3.3,12.6,17.17,29.77,32.41,42.43
03/08/2022 10:15,22.5,0,2.3,20.18,29.77,31.4,43.43
03/08/2022 10:30,23,2.1,13.6,22.16,30.77,30.39,43.43
03/08/2022 10:45,22.5,3,14,18.14,30.77,30.39,43.43
03/08/2022 11:00,22.5,3,13.9,18.14,30.77,29.38,43.43
03/08/2022 11:15,22.5,3.2,13.9,18.14,31.78,29.38,43.43
03/08/2022 11:30,22.5,3.4,14.2,17.14,31.78,29.38,43.43
03/08/2022 11:45,22.5,3.5,14,17.14,31.78,29.38,43.43
03/08/2022 12:00,22.5,3.4,14.1,17.14,31.78,30.4,43.43
03/08/2022 12:15,22.5,3.4,14,17.14,31.78,31.4,42.42
03/08/2022 12:30,22.5,3.5,13.9,17.14,31.78,32.4,42.42
03/08/2022 12:45,22.5,3.5,13.9,17.14,31.78,36.46,41.38
03/08/2022 13:00,22.5,0,4.8,23.18,31.78,38.45,41.38
03/08/2022 13:15,23,3.1,13.6,19.15,31.78,36.45,41.38
03/08/2022 13:30,22.5,3.3,13.8,18.14,31.78,42.62,40.37
03/08/2022 13:45,22.5,3.3,13.7,18.14,31.78,46.65,39.36
03/08/2022 14:00,22.5,3.5,13.7,17.14,31.78,44.6,39.36
03/08/2022 14:15,22.5,3.6,13.6,17.14,31.78,43.58,39.36
03/08/2022 14:30,22.5,3.5,13.6,17.14,31.78,41.55,39.36
03/08/2022 14:45,22.5,3.5,13.6,17.14,31.78,43.56,39.36
03/08/2022 15:00,22.5,3.3,13.6,17.14,30.78,46.59,39.36
03/08/2022 15:15,,,,,,46.61,39.36
03/08/2022 15:30,22.5,3.3,13.4,17.14,30.78,49.58,39.36
03/08/2022 15:45,22.5,3.3,13.6,17.14,30.78,50.61,39.36
03/08/2022 16:00,22.5,3.3,13.5,17.14,30.78,50.66,38.36
03/08/2022 16:15,22.5,0,2.3,19.15,30.78,53.76,38.36
03/08/2022 16:30,23.5,0,9.1,24.17,30.78,54.77,38.36
03/08/2022 16:45,22.5,3.1,13.3,18.15,30.78,52.82,38.36
03/08/2022 17:00,22.5,3.4,13.4,17.15,30.78,51.82,38.36
03/08/2022 17:15,22.5,3.4,13.3,17.15,30.78,52.84,38.36
03/08/2022 17:30,22.5,3.4,13.4,17.15,30.78,54.9,37.35
03/08/2022 17:45,22.5,3.2,12.1,18.16,29.78,54.82,37.35
03/08/2022 18:00,22.5,3.5,11.8,17.16,29.78,54.82,37.35
03/08/2022 18:15,22.5,0,2.1,22.18,29.78,56.85,37.35
03/08/2022 18:30,23,2.6,13.5,19.15,29.78,54.8,37.35
03/08/2022 18:45,22.5,2.9,13.2,18.15,29.78,55.84,37.35
03/08/2022 19:00,22.5,3.2,13.1,17.15,29.78,58.85,37.35
03/08/2022 19:15,22.5,3.2,12.9,17.15,29.78,59.86,37.35
03/08/2022 19:30,22.5,3,13,17.15,28.77,60.87,37.35
03/08/2022 19:45,22.5,3,12.9,17.15,28.77,60.87,37.35
03/08/2022 20:00,22.5,3,12.9,17.15,28.77,59.84,36.32
03/08/2022 20:15,22.5,0,2.2,20.16,28.77,59.84,36.32
03/08/2022 20:30,23.5,0,4.9,24.16,28.77,58.83,36.32
03/08/2022 20:45,22.5,2.7,13.1,18.12,28.77,58.83,36.32
03/08/2022 21:00,22.5,2.9,13.2,17.12,28.77,55.82,36.32
03/08/2022 21:15,22.5,2.9,13.1,17.12,28.77,55.82,36.32
03/08/2022 21:30,22.5,2.9,13.1,17.12,28.77,55.82,36.32
03/08/2022 21:45,22.5,2.9,13.1,17.12,28.77,55.82,36.32
03/08/2022 22:00,22.5,2.9,13.1,17.12,28.77,56.84,36.32
03/08/2022 22:15,22.5,2.9,13.1,17.12,28.77,56.84,36.32
03/08/2022 22:30,22.5,3,12.9,17.12,28.77,56.84,36.32
03/08/2022 22:45,22.5,3,11.6,18.13,28.77,56.84,36.32
03/08/2022 23:00,22.5,3.3,11.6,17.12,28.77,56.84,36.32
03/08/2022 23:15,22.5,0,2.3,20.13,27.77,54.83,36.32
03/08/2022 23:30,23,1.7,12.7,21.12,27.77,53.83,36.32
03/08/2022 23:45,22.5,2.4,13.2,18.1,27.77,53.83,36.32
04/08/2022 0:00,22.5,2.7,12.9,17.1,27.77,53.83,36.32
04/08/2022 0:15,22.5,2.7,13,17.1,27.77,54.85,36.32
04/08/2022 0:30,22.5,2.7,12.9,17.1,27.77,56.9,36.32
04/08/2022 0:45,22.5,2.7,12.9,17.1,27.77,57.9,36.32
04/08/2022 1:00,22.5,2.7,12.8,17.1,27.77,56.89,35.3
04/08/2022 1:15,22.5,0,2.4,20.11,27.77,56.89,35.3
04/08/2022 1:30,23,0,4.8,24.13,27.77,60.9,35.3
04/08/2022 1:45,23,2.5,12.7,18.09,27.77,56.85,35.3
04/08/2022 2:00,22.5,2.7,13.1,17.09,27.77,53.83,35.3
04/08/2022 2:15,22.5,2.7,13.1,17.09,27.77,54.85,35.3
04/08/2022 2:30,22.5,2.7,13.1,17.09,27.77,55.86,35.3
04/08/2022 2:45,22.5,2.7,12.9,17.09,27.77,56.87,35.3
04/08/2022 3:00,22.5,2.8,12.8,17.09,27.77,59.92,35.3
04/08/2022 3:15,22.5,2.7,11.6,18.09,27.77,63,35.3
04/08/2022 3:30,22.5,3,11.6,17.08,27.77,65,35.3
04/08/2022 3:45,22,2.7,12.9,17.08,27.77,66.02,35.3
04/08/2022 4:00,22.5,0,5.1,24.11,27.77,61.96,35.3
04/08/2022 4:15,23,2.5,13,18.06,27.77,62.98,35.3
04/08/2022 4:30,22.5,2.5,12.9,18.06,27.77,60.95,35.3
04/08/2022 4:45,22.5,2.8,12.8,17.06,27.77,63.98,35.3
04/08/2022 5:00,22.5,2.8,12.8,17.06,27.77,63.98,35.3
04/08/2022 5:15,22.5,0,2.2,20.08,27.77,63.98,35.3
04/08/2022 5:30,23,0,4.7,24.09,27.77,64.99,35.3
04/08/2022 5:45,22.5,2.5,13,18.07,27.77,64.99,35.3
04/08/2022 6:00,22.5,2.8,12.8,17.07,27.77,64.99,35.3
04/08/2022 6:15,22.5,2.7,12.9,17.07,27.77,64.99,35.3
04/08/2022 6:30,22.5,2.8,12.8,17.07,27.77,66,35.3
04/08/2022 6:45,22.5,0,4.9,21.08,27.77,66,35.3
04/08/2022 7:00,23,0,5,24.08,27.77,63.96,35.3
04/08/2022 7:15,22.5,2.5,13,18.05,27.77,60.94,36.31
04/08/2022 7:30,22.5,2.5,12.8,18.05,27.77,56.88,37.34
04/08/2022 7:45,22.5,2.7,13.1,17.05,27.77,53.87,38.36
04/08/2022 8:00,22.5,2.8,11.6,18.05,27.77,52.86,38.36
04/08/2022 8:15,22.5,2.7,11.9,18.05,27.77,,
04/08/2022 8:30,22.5,0,4.7,22.07,27.77,,
04/08/2022 8:45,23.5,1.9,13.3,21.04,28.77,,
04/08/2022 9:00,22.5,2.6,13.4,18.03,28.77,,
04/08/2022 9:15,22.5,2.6,13.7,18.03,28.77,,
04/08/2022 9:30,22.5,2.6,13.8,18.03,28.77,,
